,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Subscription to deposit (target)
840,26,management,single,tertiary,no,222,no,no,cellular,26,4,192,1,334.0,1,failure,yes
841,26,unemployed,single,tertiary,no,77,no,no,cellular,26,4,175,1,-1.0,0,unknown,yes
842,26,management,single,tertiary,no,1438,no,no,cellular,27,4,321,1,449.0,1,other,yes
843,26,technician,single,tertiary,no,401,no,no,cellular,5,5,188,2,-1.0,0,unknown,yes
844,26,student,single,secondary,no,440,no,no,unknown,5,5,54,1,-1.0,0,unknown,no
845,26,services,married,secondary,no,104,no,no,unknown,14,5,7,1,-1.0,0,unknown,no
846,26,management,single,tertiary,no,531,no,yes,unknown,27,5,57,1,-1.0,0,unknown,no
847,26,entrepreneur,single,secondary,no,681,no,yes,unknown,27,5,137,1,-1.0,0,unknown,no
848,26,student,single,secondary,no,4613,no,no,cellular,28,5,663,3,196.0,2,other,yes
849,26,technician,single,tertiary,no,515,no,no,cellular,31,5,775,1,-1.0,0,unknown,yes
850,26,unemployed,single,secondary,no,1064,no,no,unknown,31,5,113,1,-1.0,0,unknown,no
851,26,technician,single,tertiary,no,1066,no,no,cellular,4,6,112,1,50.0,1,success,no
852,26,services,single,tertiary,no,12,no,no,cellular,14,6,563,1,181.0,10,failure,yes
853,26,student,single,secondary,no,696,no,no,unknown,24,6,22,1,-1.0,0,unknown,no
854,26,management,single,tertiary,no,222,no,no,cellular,28,6,247,1,63.0,2,success,yes
855,26,blue-collar,single,secondary,no,463,no,yes,cellular,2,7,248,2,-1.0,0,unknown,yes
856,26,student,single,secondary,no,1164,no,no,cellular,9,7,116,1,301.0,1,other,no
857,26,blue-collar,single,secondary,no,2007,no,no,cellular,13,7,272,3,182.0,2,success,yes
858,26,admin.,married,secondary,no,2469,no,no,cellular,16,7,136,8,-1.0,0,unknown,no
859,26,student,single,secondary,no,3090,no,no,cellular,26,7,379,1,339.0,1,failure,no
860,26,technician,married,secondary,no,267,yes,no,cellular,28,7,817,2,-1.0,0,unknown,yes
861,26,technician,single,secondary,no,1873,no,no,cellular,2,8,1013,3,276.0,2,other,no
862,26,admin.,married,secondary,no,284,no,no,unknown,10,8,11,1,-1.0,0,unknown,no
863,26,unemployed,single,secondary,no,632,no,no,cellular,12,8,312,3,181.0,1,success,yes
864,26,student,single,secondary,no,963,no,no,unknown,21,8,11,1,304.0,1,other,no
865,26,technician,single,secondary,no,1105,yes,no,cellular,6,9,415,1,297.0,3,other,yes
866,26,admin.,single,tertiary,no,760,yes,no,cellular,6,9,164,2,186.0,7,success,no
867,26,unemployed,single,secondary,no,4,no,no,unknown,7,9,8,1,-1.0,0,unknown,no
868,26,student,single,secondary,no,655,no,no,cellular,16,9,190,1,-1.0,0,unknown,yes
869,26,management,single,tertiary,no,1,no,no,unknown,21,9,6,1,-1.0,0,unknown,no
870,26,management,single,tertiary,no,1027,no,no,cellular,23,9,744,1,-1.0,0,unknown,yes
871,26,unemployed,single,tertiary,no,3466,no,no,cellular,6,10,275,2,-1.0,0,unknown,yes
872,26,management,single,tertiary,no,1592,no,no,cellular,6,10,604,2,485.0,5,other,no
873,26,student,single,secondary,no,706,no,no,unknown,8,10,118,1,105.0,2,other,no
874,26,blue-collar,single,secondary,no,2007,no,no,cellular,13,10,194,1,92.0,5,success,yes
875,26,technician,single,secondary,no,342,no,no,cellular,14,10,133,2,-1.0,0,unknown,no
876,26,admin.,married,tertiary,no,319,no,no,cellular,15,10,88,1,-1.0,0,unknown,no
877,26,student,single,secondary,no,316,no,no,cellular,18,10,375,2,-1.0,0,unknown,no
878,26,technician,single,secondary,no,4859,no,no,cellular,19,10,90,2,92.0,3,other,no
879,26,student,single,secondary,no,108,no,no,cellular,21,10,235,1,175.0,3,success,no
880,26,management,single,tertiary,no,222,no,no,cellular,26,10,318,1,120.0,3,success,yes
881,25,blue-collar,single,primary,no,-221,yes,no,unknown,23,5,250,1,-1.0,0,unknown,no
882,25,student,single,secondary,no,331,no,no,telephone,26,8,170,4,-1.0,0,unknown,yes
883,25,technician,single,secondary,no,505,no,yes,cellular,17,11,386,2,-1.0,0,unknown,yes
884,25,admin.,single,secondary,no,4590,yes,no,unknown,28,5,199,2,-1.0,0,unknown,no
885,25,blue-collar,single,secondary,no,-350,yes,no,unknown,23,6,95,3,-1.0,0,unknown,no
886,25,admin.,single,tertiary,no,760,yes,no,cellular,27,5,223,3,89.0,2,failure,yes
887,25,services,single,secondary,no,402,no,yes,cellular,7,7,264,1,-1.0,0,unknown,no
888,25,student,single,secondary,no,1790,no,no,cellular,17,4,224,1,322.0,3,failure,no
889,25,admin.,married,secondary,no,18,yes,no,cellular,18,7,225,1,-1.0,0,unknown,no
890,25,blue-collar,married,secondary,no,-76,yes,no,unknown,12,5,241,3,-1.0,0,unknown,no
891,25,services,single,secondary,no,3217,yes,no,unknown,28,5,24,1,-1.0,0,unknown,no
892,25,services,married,secondary,no,72,yes,no,cellular,23,7,305,2,-1.0,0,unknown,no
893,25,student,single,secondary,no,1116,yes,no,cellular,2,3,170,3,-1.0,0,unknown,no
894,25,management,single,tertiary,no,553,yes,no,cellular,17,9,113,4,479.0,1,failure,no
895,25,student,married,tertiary,no,0,yes,no,cellular,9,7,160,1,-1.0,0,unknown,no
896,25,student,single,secondary,no,304,no,no,cellular,26,5,226,2,-1.0,0,unknown,yes
897,25,student,single,unknown,no,10788,no,no,cellular,23,12,102,2,210.0,2,other,no
898,25,unemployed,single,tertiary,no,343,no,no,cellular,1,6,377,1,-1.0,0,unknown,yes
899,25,admin.,married,secondary,no,894,yes,no,unknown,28,5,328,1,-1.0,0,unknown,no
900,25,technician,single,tertiary,no,777,yes,no,unknown,14,5,351,1,-1.0,0,unknown,no
901,25,blue-collar,single,secondary,no,913,yes,no,cellular,7,7,113,4,-1.0,0,unknown,no
902,25,technician,single,secondary,no,-80,yes,yes,unknown,3,6,89,1,-1.0,0,unknown,no
903,25,student,single,tertiary,no,5,no,no,cellular,29,9,138,1,-1.0,0,unknown,no
904,25,admin.,married,secondary,no,242,yes,no,cellular,30,7,62,12,-1.0,0,unknown,no
905,25,blue-collar,married,primary,yes,-589,yes,no,unknown,3,6,233,1,-1.0,0,unknown,no
906,25,management,single,tertiary,no,2506,no,no,cellular,17,2,485,1,-1.0,0,unknown,yes
907,25,services,single,secondary,no,-352,no,no,cellular,15,7,246,1,-1.0,0,unknown,no
908,25,services,single,secondary,no,368,no,no,telephone,25,7,168,1,-1.0,0,unknown,no
909,25,services,single,secondary,no,64,no,no,cellular,21,7,71,11,-1.0,0,unknown,no
910,25,student,single,tertiary,no,1433,yes,no,cellular,15,5,520,1,-1.0,0,unknown,no
911,25,unemployed,married,secondary,no,157,yes,no,cellular,28,7,33,31,-1.0,0,unknown,no
912,25,management,single,tertiary,no,808,no,no,cellular,18,9,267,2,114.0,2,failure,yes
913,25,unemployed,single,secondary,no,34,no,yes,unknown,4,7,316,1,-1.0,0,unknown,no
914,25,self-employed,single,tertiary,no,453,yes,no,cellular,17,7,134,1,-1.0,0,unknown,no
915,25,technician,single,tertiary,no,468,yes,no,unknown,15,5,147,1,-1.0,0,unknown,no
916,25,entrepreneur,single,tertiary,no,16874,yes,yes,cellular,15,5,117,2,-1.0,0,unknown,no
917,25,technician,married,tertiary,no,914,yes,no,cellular,12,5,185,2,-1.0,0,unknown,no
918,25,technician,single,secondary,no,2157,yes,no,cellular,21,7,339,1,-1.0,0,unknown,no
919,25,admin.,single,tertiary,no,1420,no,no,cellular,8,4,124,2,-1.0,0,unknown,no
920,25,management,married,tertiary,no,-242,yes,yes,cellular,18,5,600,4,332.0,4,other,yes
921,25,technician,single,secondary,no,959,no,no,cellular,9,7,144,5,-1.0,0,unknown,no
922,25,student,single,secondary,no,8,no,no,cellular,22,4,107,2,-1.0,0,unknown,yes
923,25,admin.,single,tertiary,no,220,no,no,cellular,26,5,68,1,-1.0,0,unknown,no
924,25,student,married,tertiary,no,10,yes,no,cellular,21,7,857,4,-1.0,0,unknown,yes
925,25,services,married,secondary,no,50,yes,no,unknown,5,5,342,1,-1.0,0,unknown,no
926,25,blue-collar,married,secondary,no,-7,yes,no,unknown,5,5,365,1,-1.0,0,unknown,no
927,25,admin.,single,secondary,no,122,yes,no,unknown,6,5,286,1,-1.0,0,unknown,no
928,25,management,single,tertiary,no,1348,yes,no,unknown,8,5,109,1,-1.0,0,unknown,no
929,25,blue-collar,single,secondary,no,0,yes,no,unknown,8,5,30,2,-1.0,0,unknown,no
930,25,entrepreneur,married,tertiary,no,37,yes,yes,unknown,8,5,453,2,-1.0,0,unknown,no
931,25,admin.,single,secondary,no,131,yes,yes,unknown,9,5,237,1,-1.0,0,unknown,no
932,25,services,married,secondary,no,55,yes,yes,unknown,9,5,155,1,-1.0,0,unknown,no
933,25,admin.,single,secondary,no,787,yes,no,unknown,9,5,164,1,-1.0,0,unknown,no
934,25,admin.,single,secondary,no,61,yes,no,unknown,9,5,345,9,-1.0,0,unknown,no
935,25,admin.,married,secondary,no,10,yes,no,unknown,9,5,393,2,-1.0,0,unknown,no
936,25,admin.,single,secondary,no,96,yes,no,unknown,9,5,176,2,-1.0,0,unknown,no
937,25,management,married,tertiary,no,784,yes,yes,unknown,12,5,104,2,-1.0,0,unknown,no
938,25,student,married,tertiary,no,333,yes,no,unknown,12,5,399,3,-1.0,0,unknown,no
939,25,blue-collar,single,secondary,no,249,yes,no,unknown,12,5,149,5,-1.0,0,unknown,no
940,25,technician,single,secondary,no,1135,yes,no,unknown,12,5,396,3,-1.0,0,unknown,no
941,25,services,married,secondary,no,-454,yes,no,unknown,12,5,24,1,-1.0,0,unknown,no
942,25,student,single,tertiary,no,641,yes,no,unknown,12,5,53,1,-1.0,0,unknown,no
943,25,services,single,secondary,no,-439,yes,no,unknown,12,5,293,1,-1.0,0,unknown,no
944,25,admin.,single,tertiary,no,40,no,no,unknown,12,5,64,1,-1.0,0,unknown,no
945,25,technician,single,secondary,no,276,yes,no,unknown,12,5,268,4,-1.0,0,unknown,no
946,25,blue-collar,married,secondary,no,-76,yes,no,unknown,12,5,241,3,-1.0,0,unknown,no
947,25,admin.,single,secondary,no,1,yes,yes,unknown,12,5,24,12,-1.0,0,unknown,no
948,25,blue-collar,single,primary,no,17,yes,no,unknown,13,5,97,2,-1.0,0,unknown,no
949,25,blue-collar,single,secondary,no,335,yes,no,unknown,13,5,164,1,-1.0,0,unknown,no
950,25,admin.,single,secondary,no,768,yes,no,unknown,13,5,203,1,-1.0,0,unknown,no
951,25,services,single,secondary,no,382,yes,no,unknown,13,5,392,1,-1.0,0,unknown,no
952,25,blue-collar,single,secondary,no,-250,yes,no,unknown,13,5,456,1,-1.0,0,unknown,no
953,25,management,single,tertiary,no,1270,yes,no,unknown,13,5,124,2,-1.0,0,unknown,no
954,25,services,single,secondary,no,54,yes,no,unknown,13,5,318,2,-1.0,0,unknown,no
955,25,blue-collar,married,secondary,no,53,yes,no,unknown,13,5,331,2,-1.0,0,unknown,no
956,25,technician,single,tertiary,no,800,yes,no,unknown,13,5,151,4,-1.0,0,unknown,no
957,25,services,single,secondary,yes,57,yes,yes,unknown,13,5,190,5,-1.0,0,unknown,no
958,25,technician,single,tertiary,no,640,yes,no,unknown,13,5,492,2,-1.0,0,unknown,no
959,25,admin.,single,secondary,yes,53,yes,no,unknown,14,5,313,4,-1.0,0,unknown,no
960,25,unknown,single,unknown,no,329,yes,no,unknown,14,5,158,2,-1.0,0,unknown,no
961,25,technician,single,tertiary,no,777,yes,no,unknown,14,5,351,1,-1.0,0,unknown,no
962,25,services,single,secondary,no,192,yes,no,unknown,14,5,232,1,-1.0,0,unknown,no
963,25,management,single,tertiary,no,6,yes,yes,unknown,15,5,225,1,-1.0,0,unknown,no
964,25,technician,single,tertiary,no,468,yes,no,unknown,15,5,147,1,-1.0,0,unknown,no
965,25,student,single,secondary,no,1139,yes,no,unknown,15,5,22,3,-1.0,0,unknown,no
966,25,blue-collar,single,secondary,no,0,yes,no,unknown,15,5,244,2,-1.0,0,unknown,no
967,25,admin.,married,secondary,no,16,yes,no,unknown,16,5,129,1,-1.0,0,unknown,no
968,25,blue-collar,married,secondary,no,109,yes,no,unknown,16,5,306,1,-1.0,0,unknown,no
969,25,technician,single,secondary,no,1400,yes,yes,unknown,16,5,424,1,-1.0,0,unknown,no
970,25,services,single,secondary,no,32,yes,no,unknown,16,5,124,1,-1.0,0,unknown,no
971,25,technician,single,secondary,no,2,yes,yes,unknown,16,5,304,2,-1.0,0,unknown,no
972,25,admin.,single,secondary,no,304,no,no,unknown,16,5,523,3,-1.0,0,unknown,no
973,25,management,single,tertiary,no,99,yes,yes,unknown,16,5,102,4,-1.0,0,unknown,no
974,25,blue-collar,single,secondary,no,815,yes,no,unknown,19,5,268,6,-1.0,0,unknown,no
975,25,blue-collar,married,secondary,no,77,yes,no,unknown,19,5,31,1,-1.0,0,unknown,no
976,25,blue-collar,married,secondary,no,300,yes,yes,unknown,19,5,126,3,-1.0,0,unknown,no
977,25,blue-collar,married,secondary,no,316,yes,yes,unknown,19,5,360,2,-1.0,0,unknown,no
978,25,services,single,secondary,no,-268,yes,no,unknown,21,5,264,1,-1.0,0,unknown,no
979,25,blue-collar,single,secondary,no,491,yes,no,unknown,21,5,393,1,-1.0,0,unknown,no
980,25,services,single,secondary,no,-61,yes,no,unknown,21,5,203,2,-1.0,0,unknown,no
981,25,student,single,secondary,no,1765,yes,no,unknown,23,5,135,2,-1.0,0,unknown,no
982,25,blue-collar,married,secondary,no,51,yes,no,unknown,23,5,76,2,-1.0,0,unknown,no
983,25,blue-collar,single,primary,no,-221,yes,no,unknown,23,5,250,1,-1.0,0,unknown,no
984,25,self-employed,married,tertiary,no,1182,yes,no,unknown,26,5,141,2,-1.0,0,unknown,no
985,25,admin.,single,secondary,no,96,no,no,unknown,26,5,293,1,-1.0,0,unknown,no
986,25,blue-collar,single,secondary,no,-187,yes,yes,unknown,27,5,275,4,-1.0,0,unknown,no
987,25,blue-collar,single,secondary,no,-143,yes,yes,unknown,27,5,90,1,-1.0,0,unknown,no
988,25,blue-collar,single,secondary,no,2354,no,yes,unknown,27,5,98,1,-1.0,0,unknown,no
989,25,technician,married,unknown,no,776,yes,no,unknown,27,5,290,1,-1.0,0,unknown,no
990,25,blue-collar,single,primary,no,6,yes,yes,unknown,27,5,174,2,-1.0,0,unknown,no
991,25,blue-collar,single,secondary,no,154,yes,no,unknown,27,5,312,2,-1.0,0,unknown,no
992,25,blue-collar,married,secondary,no,97,yes,no,unknown,27,5,709,1,-1.0,0,unknown,yes
993,25,services,married,secondary,no,4063,yes,no,unknown,27,5,64,1,-1.0,0,unknown,no
994,25,blue-collar,single,secondary,no,26,yes,no,unknown,27,5,66,2,-1.0,0,unknown,no
995,25,entrepreneur,single,tertiary,yes,6,yes,yes,unknown,27,5,3,4,-1.0,0,unknown,no
996,25,technician,divorced,tertiary,no,174,no,yes,unknown,27,5,350,4,-1.0,0,unknown,no
997,25,blue-collar,married,primary,no,657,yes,yes,unknown,28,5,397,1,-1.0,0,unknown,no
998,25,technician,single,tertiary,no,43,yes,yes,unknown,28,5,738,1,-1.0,0,unknown,no
999,25,admin.,single,secondary,no,4590,yes,no,unknown,28,5,199,2,-1.0,0,unknown,no
1000,25,blue-collar,single,secondary,no,1966,yes,no,unknown,28,5,209,1,-1.0,0,unknown,no
1001,25,services,single,secondary,no,55,yes,yes,unknown,28,5,217,1,-1.0,0,unknown,no
1002,25,blue-collar,single,secondary,no,207,yes,no,unknown,28,5,680,1,-1.0,0,unknown,no
1003,25,self-employed,single,secondary,no,1242,yes,no,unknown,28,5,615,2,-1.0,0,unknown,yes
1004,25,admin.,married,secondary,no,894,yes,no,unknown,28,5,328,1,-1.0,0,unknown,no
1005,25,services,single,secondary,no,3217,yes,no,unknown,28,5,24,1,-1.0,0,unknown,no
1006,25,entrepreneur,single,primary,no,-65,yes,no,unknown,28,5,129,2,-1.0,0,unknown,no
1007,25,blue-collar,divorced,secondary,no,2428,yes,no,unknown,28,5,376,4,-1.0,0,unknown,no
1008,25,blue-collar,married,secondary,no,1025,yes,no,unknown,28,5,478,2,-1.0,0,unknown,no
1009,25,blue-collar,single,secondary,no,579,yes,no,unknown,28,5,225,4,-1.0,0,unknown,no
1010,25,blue-collar,married,secondary,no,192,yes,no,unknown,28,5,357,3,-1.0,0,unknown,no
1011,25,blue-collar,married,secondary,no,758,yes,no,unknown,28,5,504,3,-1.0,0,unknown,no
1012,25,services,single,secondary,no,2798,yes,no,unknown,29,5,440,2,-1.0,0,unknown,no
1013,25,blue-collar,single,secondary,no,1429,yes,no,unknown,29,5,187,3,-1.0,0,unknown,no
1014,25,unemployed,married,secondary,no,285,yes,no,unknown,29,5,859,2,-1.0,0,unknown,no
1015,25,blue-collar,married,primary,no,172,yes,no,unknown,29,5,95,3,-1.0,0,unknown,no
1016,25,student,single,secondary,no,1790,no,no,unknown,30,5,242,3,-1.0,0,unknown,no
1017,25,management,single,unknown,no,17,yes,no,unknown,30,5,65,2,-1.0,0,unknown,no
1018,25,blue-collar,single,secondary,no,352,yes,no,unknown,30,5,156,5,-1.0,0,unknown,no
1019,25,blue-collar,single,primary,no,155,yes,no,unknown,30,5,85,4,-1.0,0,unknown,no
1020,25,services,single,secondary,no,229,yes,no,unknown,2,6,214,2,-1.0,0,unknown,no
1021,25,admin.,single,secondary,no,120,yes,no,unknown,3,6,542,1,-1.0,0,unknown,no
1022,25,blue-collar,single,secondary,no,2096,yes,no,unknown,3,6,236,2,-1.0,0,unknown,no
1023,25,blue-collar,married,primary,yes,-589,yes,no,unknown,3,6,233,1,-1.0,0,unknown,no
1024,25,admin.,single,tertiary,no,407,yes,no,unknown,3,6,579,1,-1.0,0,unknown,no
1025,25,technician,single,secondary,no,-80,yes,yes,unknown,3,6,89,1,-1.0,0,unknown,no
1026,25,management,married,primary,no,168,yes,no,unknown,3,6,801,1,-1.0,0,unknown,yes
1027,25,services,single,secondary,no,895,yes,no,unknown,3,6,167,1,-1.0,0,unknown,no
1028,25,management,single,tertiary,no,2399,yes,no,unknown,3,6,193,2,-1.0,0,unknown,no
1029,25,services,single,secondary,no,556,yes,yes,unknown,4,6,361,1,-1.0,0,unknown,no
1030,25,technician,married,secondary,no,-276,yes,no,unknown,4,6,105,1,-1.0,0,unknown,no
1031,25,blue-collar,single,secondary,no,330,yes,no,unknown,4,6,605,1,-1.0,0,unknown,no
1032,25,management,single,tertiary,no,493,yes,no,unknown,4,6,301,1,-1.0,0,unknown,no
1033,25,blue-collar,single,secondary,no,2,no,no,unknown,4,6,264,2,-1.0,0,unknown,no
1034,25,blue-collar,married,secondary,no,-507,yes,yes,unknown,4,6,404,2,-1.0,0,unknown,no
1035,25,blue-collar,divorced,secondary,no,720,yes,no,unknown,4,6,156,1,-1.0,0,unknown,no
1036,25,blue-collar,single,secondary,no,150,yes,no,unknown,5,6,492,2,-1.0,0,unknown,no
1037,25,management,single,tertiary,no,490,yes,no,unknown,6,6,246,3,-1.0,0,unknown,no
1038,25,admin.,single,secondary,no,0,yes,no,unknown,6,6,172,2,-1.0,0,unknown,no
1039,25,technician,single,secondary,no,2704,yes,no,unknown,6,6,63,3,-1.0,0,unknown,no
1040,25,services,married,secondary,no,77,yes,no,unknown,9,6,220,4,-1.0,0,unknown,no
1041,25,blue-collar,single,primary,no,116,yes,no,unknown,9,6,253,4,-1.0,0,unknown,no
1042,25,admin.,single,secondary,no,66,yes,no,unknown,9,6,271,3,-1.0,0,unknown,no
1043,25,blue-collar,married,primary,no,-83,yes,no,unknown,11,6,211,17,-1.0,0,unknown,no
1044,25,technician,single,secondary,no,1116,no,yes,unknown,17,6,68,6,-1.0,0,unknown,no
1045,25,services,single,unknown,no,-501,yes,yes,unknown,18,6,156,3,-1.0,0,unknown,no
1046,25,student,single,secondary,no,722,yes,no,unknown,19,6,172,1,-1.0,0,unknown,no
1047,25,blue-collar,married,secondary,no,1782,yes,no,unknown,19,6,549,1,-1.0,0,unknown,no
1048,25,blue-collar,single,secondary,no,-191,yes,no,unknown,19,6,958,7,-1.0,0,unknown,yes
1049,25,blue-collar,married,secondary,no,-306,yes,no,unknown,20,6,534,3,-1.0,0,unknown,no
1050,25,blue-collar,single,secondary,no,94,yes,yes,unknown,20,6,22,16,-1.0,0,unknown,no
1051,25,services,single,secondary,no,3856,yes,no,unknown,20,6,16,28,-1.0,0,unknown,no
1052,25,blue-collar,single,secondary,no,-350,yes,no,unknown,23,6,95,3,-1.0,0,unknown,no
1053,25,blue-collar,single,primary,no,52,yes,no,unknown,24,6,528,2,-1.0,0,unknown,yes
1054,25,entrepreneur,single,tertiary,no,0,no,no,unknown,25,6,347,1,-1.0,0,unknown,no
1055,25,admin.,single,secondary,no,681,yes,no,unknown,26,6,105,3,-1.0,0,unknown,no
1056,25,blue-collar,single,primary,no,6100,yes,no,unknown,26,6,45,2,-1.0,0,unknown,no
1057,25,blue-collar,single,unknown,no,373,yes,no,unknown,27,6,634,2,-1.0,0,unknown,no
1058,25,management,single,tertiary,no,115,no,yes,unknown,4,7,60,1,-1.0,0,unknown,no
1059,25,unemployed,single,secondary,no,34,no,yes,unknown,4,7,316,1,-1.0,0,unknown,no
1060,25,blue-collar,single,secondary,no,192,no,no,telephone,4,7,112,2,-1.0,0,unknown,no
1061,25,blue-collar,married,primary,no,0,no,no,cellular,7,7,64,1,-1.0,0,unknown,no
1062,25,technician,single,tertiary,no,437,no,yes,cellular,7,7,121,1,-1.0,0,unknown,no
1063,25,blue-collar,single,secondary,no,218,no,yes,cellular,7,7,448,1,-1.0,0,unknown,no
1064,25,blue-collar,single,secondary,no,913,yes,no,cellular,7,7,113,4,-1.0,0,unknown,no
1065,25,services,single,secondary,no,111,no,yes,cellular,7,7,316,1,-1.0,0,unknown,no
1066,25,technician,single,tertiary,no,226,no,no,cellular,7,7,366,2,-1.0,0,unknown,no
1067,25,services,single,secondary,no,402,no,yes,cellular,7,7,264,1,-1.0,0,unknown,no
